190	255	65	thrL	UTI89_C0001	thr operon leader peptide	leader; amino acid biosynthesis: threonine	"involved in threonine biosynthesis; controls the expression of the thrLABC operon"""	YP_539042.1	GI:91209056
544657	546438	1781	gcl	UTI89_C0536	glyoxylate carboligase	"enzyme; central intermediary metabolism: pool, multipurpose conversions"""	"catalyzes the formation of 2-hydroxy-3-oxopropanoate (tartronate semialdehyde) from two molecules of glyoxylate"""	YP_539568.2	GI:162138476
546451	547227	776	hyi	UTI89_C0537	hydroxypyruvate isomerase	no_function_annotation	no_note_annotation	YP_539569.1	GI:91209583
547327	548205	878	ybbQ	UTI89_C0538	2-hydroxy-3-oxopropionate reductase	no_function_annotation	no_note_annotation	YP_539570.1	GI:91209584
548375	549829	1454	ybbW	UTI89_C0539	allantoin permease	transport	no_note_annotation	YP_539571.1	GI:91209585
549889	551250	1361	ybbX	UTI89_C0540	allantoinase	no_function_annotation	no_note_annotation	YP_539572.1	GI:91209586
551300	552607	1307	ybbY	UTI89_C0541	purine permease YbbY	transport	no_note_annotation	YP_539573.1	GI:91209587
552623	553774	1151	ybbZ	UTI89_C0542	glycerate kinase II	no_function_annotation	no_note_annotation	YP_539574.1	GI:91209588
553903	554688	785	ylbA	UTI89_C0543	hypothetical protein	no_function_annotation	no_note_annotation	YP_539575.1	GI:91209589
554699	555952	1253	ylbB	UTI89_C0544	allantoate amidohydrolase	no_function_annotation	no_note_annotation	YP_539576.1	GI:91209590
555956	557005	1049	allD	UTI89_C0545	ureidoglycolate dehydrogenase	allantoin degradation	no_note_annotation	YP_539577.1	GI:91209591
557322	558989	1667	fdrA	UTI89_C0546	membrane protein FdrA	"transport; protein, peptide secretion"	"multicopy suppressor of dominant negative ftsH mutations"""	YP_539578.1	GI:91209592
558999	560258	1259	ylbE	UTI89_C0547	hypothetical protein	no_function_annotation	no_note_annotation	YP_539579.1	GI:91209593
560176	561084	908	ylbF	UTI89_C0548	hypothetical protein	no_function_annotation	no_note_annotation	YP_539580.1	GI:91209594
561081	561974	893	arcC	UTI89_C0549	carbamate kinase	no_function_annotation	no_note_annotation	YP_539581.1	GI:91209595
562127	563194	1067	purK	UTI89_C0550	phosphoribosylaminoimidazole carboxylase ATPase	enzyme; purine ribonucleotide biosynthesis	"With PurE catalyzes the conversion of aminoimidazole ribonucleotide to carboxyaminoimidazole ribonucleotide in the de novo purine nucleotide biosynthetic pathway"""	YP_539582.1	GI:91209596
563191	563727	536	purE	UTI89_C0551	phosphoribosylaminoimidazole carboxylase	enzyme; purine ribonucleotide biosynthesis	no_note_annotation	YP_539583.1	GI:91209597
563796	564125	329	no_gene_name_annotation	UTI89_C0552	hypothetical protein	no_function_annotation	no_note_annotation	YP_539584.1	GI:91209598
564236	564958	722	ybbF	UTI89_C0553	"UDP-2,3-diacylglucosamine hydrolase"	no_function_annotation	no_note_annotation	YP_539585.1	GI:91209599
564961	565455	494	ppiB	UTI89_C0554	peptidyl-prolyl cis-trans isomerase B	"enzyme; macromolecule synthesis, modification: proteins - translation and modification"""	no_note_annotation	YP_539586.1	GI:91209600
565629	567014	1385	cysS	UTI89_C0555	cysteinyl-tRNA synthetase	"enzyme; aminoacyl tRNA synthetases, tRNA modification"""	"catalyzes a two-step reaction; charges a cysteine by linking its carboxyl group to the alpha-phosphate of ATP then transfers the aminoacyl-adenylate to its tRNA"""	YP_539587.1	GI:91209601
567050	567571	521	ybcI	UTI89_C0556	hypothetical protein	no_function_annotation	no_note_annotation	YP_539588.1	GI:91209602
567657	567914	257	no_gene_name_annotation	UTI89_C0557	hypothetical protein	no_function_annotation	no_note_annotation	YP_539589.1	GI:91209603
567679	567891	212	ybcJ	UTI89_C0558	hypothetical protein	no_function_annotation	no_note_annotation	YP_539590.2	GI:162138475
567893	568759	866	folD	UTI89_C0559	"bifunctional 5,10-methylene-tetrahydrofolate"	"enzyme; biosynthesis of cofactors, carriers: folic acid"""	"catalyzes the formation of 5,10-methenyltetrahydrofolate from 5,10-methylenetetrahydrofolate and subsequent formation of 10-formyltetrahydrofolate from 5,10-methenyltetrahydrofolate"""	YP_539591.1	GI:91209605
568809	568997	188	no_gene_name_annotation	UTI89_C0560	hypothetical protein	no_function_annotation	no_note_annotation	YP_539592.1	GI:91209606
569030	569103	73	argU	UTI89_C0561	tRNA-Arg	no_function_annotation	no_note_annotation	no_protein_ID	no_GI_number
569114	569467	353	intD	UTI89_C0562	prophage DLP12 integrase	no_function_annotation	no_note_annotation	YP_539593.1	GI:91209607
569442	569834	392	no_gene_name_annotation	UTI89_C0563	prophage DLP12 integrase	no_function_annotation	no_note_annotation	YP_539594.1	GI:91209608
569748	570104	356	tfaQ	UTI89_C0564	lambdoid prophage Qin tail fiber assembly	no_function_annotation	no_note_annotation	YP_539595.1	GI:91209609
570159	570824	665	no_gene_name_annotation	UTI89_C0565	hypothetical protein	no_function_annotation	no_note_annotation	YP_539596.1	GI:91209610
571059	572012	953	ompT	UTI89_C0566	outer membrane protease	"enzyme; cell envelope: outer membrane constituents (phage or prophage related)"""	"outer membrane protease; involved in virulence in many organisms; OmpT; IcsP; SopA; Pla; PgtE; omptin; in Escherichia coli OmpT can degrade antimicrobial peptides; in Yersinia Pla activates plasminogen during infection; in Shigella flexneria SopA cleaves the autotransporter IcsA"""	YP_539597.1	GI:91209611
572670	573560	890	ybcH	UTI89_C0567	hypothetical protein	no_function_annotation	no_note_annotation	YP_539598.1	GI:91209612
573561	576554	2993	nfrA	UTI89_C0568	"bacteriophage N4 receptor, outer membrane"	"membrane; phage-related functions and prophages"""	no_note_annotation	YP_539599.1	GI:91209613
576520	578757	2237	nfrB	UTI89_C0569	bacteriophage N4 adsorption protein B	membrane; other or unknown	no_note_annotation	YP_539600.1	GI:91209614
578907	580349	1442	cusS	UTI89_C0570	sensor kinase CusS	regulator	no_note_annotation	YP_539601.1	GI:91209615
580339	581022	683	ylcA	UTI89_C0571	DNA-binding transcriptional activator CusR	regulator; not classified	"response regulator in two-component regulatory system with CusS; regulates the copper efflux system"""	YP_539602.1	GI:91209616
581179	582561	1382	cusC	UTI89_C0572	copper/silver efflux system outer membrane	transport; drug/analog sensitivity	"with CusA, CusB and CusF is part of a cation efflux system that mediates resistance to copper and silver"""	YP_539603.1	GI:91209617
582585	582917	332	ylcC	UTI89_C0573	periplasmic copper-binding protein	no_function_annotation	no_note_annotation	YP_539604.1	GI:91209618
582933	584156	1223	no_gene_name_annotation	UTI89_C0574	copper/silver efflux system membrane fusion	no_function_annotation	no_note_annotation	YP_539605.1	GI:91209619
584168	587311	3143	cusA	UTI89_C0575	cation efflux system protein CusA	transport	no_note_annotation	YP_539606.1	GI:91209620
587377	588789	1412	pheP	UTI89_C0576	phenylalanine transporter	no_function_annotation	no_note_annotation	YP_539607.1	GI:91209621
588871	590118	1247	ybdG	UTI89_C0577	hypothetical protein	transport	no_note_annotation	YP_539608.1	GI:91209622
590226	590879	653	nfnB	UTI89_C0578	dihydropteridine reductase	enzyme; drug/analog sensitivity	"catalyzes the reduction of nitroaromatic compounds such as nitrofurazone, quinones and the anti-tumor agent CB1954; NAD(P)H-dependent; oxygen insensitive"""	YP_539609.1	GI:91209623
590958	591341	383	ybdF	UTI89_C0579	hypothetical protein	no_function_annotation	no_note_annotation	YP_539610.1	GI:91209624
591406	591654	248	ybdJ	UTI89_C0580	hypothetical protein	no_function_annotation	no_note_annotation	YP_539611.1	GI:91209625
591720	592838	1118	ybdK	UTI89_C0581	carboxylate-amine ligase	no_function_annotation	no_note_annotation	YP_539612.1	GI:91209626
593054	593323	269	no_gene_name_annotation	UTI89_C0582	hypothetical protein	no_function_annotation	no_note_annotation	YP_539613.1	GI:91209627
593566	594336	770	entD	UTI89_C0583	phosphopantetheinyltransferase component of	"enzyme; biosynthesis of cofactors, carriers: enterochelin"""	no_note_annotation	YP_539614.1	GI:91209628
594361	596601	2240	fepA	UTI89_C0584	outer membrane receptor FepA	"membrane; transport of small molecules: cations"""	"Fep; Cbt; Cbr; FeuB; FepA; PfeA; IroN; BfeA; outer membrane receptor of ferric enterobactin and colicins B and D; interacts with the TonB-ExbBD complex which catalyzes the translocation of the siderophore to the periplasmic space"""	YP_539615.1	GI:91209629
596594	596725	131	no_gene_name_annotation	UTI89_C0585	hypothetical protein	no_function_annotation	no_note_annotation	YP_539616.1	GI:91209630
596844	598046	1202	fes	UTI89_C0586	enterobactin/ferric enterobactin esterase	enzyme; transport of small molecules: cations	no_note_annotation	YP_539617.1	GI:91209631
598043	598267	224	no_gene_name_annotation	UTI89_C0587	hypothetical protein	no_function_annotation	no_note_annotation	YP_539618.1	GI:91209632
598264	602145	3881	entF	UTI89_C0588	enterobactin synthase subunit F	"enzyme; biosynthesis of cofactors, carriers: enterochelin"""	"with EntB, EntD, and EntE forms the multienzyme complex enterobactin synthase; EntF is the serine activating enzyme which catalyzes the formation of the amide and ester bonds of the cyclic enterobactin"""	YP_539619.1	GI:91209633
602361	603494	1133	fepE	UTI89_C0589	ferric enterobactin transport protein FepE	"transport; transport of small molecules: cations"""	"part of the ferric enterobactin transport system; necessary for enetrobactin uptake"""	YP_539620.1	GI:91209634
603491	604306	815	fepC	UTI89_C0590	iron-enterobactin transporter ATP-binding	"transport; transport of small molecules: cations"""	"with FepBDE is involved in the transport of ferric enterobactin"""	YP_539621.1	GI:91209635
604303	605295	992	fepG	UTI89_C0591	iron-enterobactin transporter permease	"transport; transport of small molecules: cations"""	"with FepBCD is involved in the transport of ferric enterobactin"""	YP_539622.1	GI:91209636
605292	606308	1016	fepD	UTI89_C0592	iron-enterobactin transporter membrane protein	"transport; transport of small molecules: cations"""	"with FepBCG is involved in the transport of ferric enterobactin"""	YP_539623.1	GI:91209637
606407	607657	1250	ybdA	UTI89_C0593	enterobactin exporter EntS	transport	"protein p43; inner membrane protein that exports enterobactin to the periplasmic space; member of the major facilitator superfamily (MFS) of transporters"""	YP_539624.1	GI:91209638
607661	608617	956	fepB	UTI89_C0594	iron-enterobactin transporter periplasmic	no_function_annotation	no_note_annotation	YP_539625.1	GI:91209639
608794	609981	1187	entC	UTI89_C0595	isochorismate synthase	no_function_annotation	no_note_annotation	YP_539626.1	GI:91209640
609991	611601	1610	entE	UTI89_C0596	enterobactin synthase subunit E	"enzyme; biosynthesis of cofactors, carriers: enterochelin"""	"bifunctional 2,3-dihydroxybenzoate-AMP ligase/S-dihydroxybenzoyltransferase; activates the carboxylate group of 2,3-dihydroxy-benzoate forming (2,3-dihydroxybenzoyl)adenylate then catalyzes the acylation of holo-entB with 2,3-dihydroxy-benzoate adenylate"""	YP_539627.1	GI:91209641
611615	612472	857	entB	UTI89_C0597	"2,3-dihydro-2,3-dihydroxybenzoate synthetase"	"enzyme; biosynthesis of cofactors, carriers: enterochelin"""	no_note_annotation	YP_539628.1	GI:91209642
612472	613218	746	entA	UTI89_C0598	"2,3-dihydroxybenzoate-2,3-dehydrogenase"	no_function_annotation	no_note_annotation	YP_539629.1	GI:91209643
613221	613634	413	ybdB	UTI89_C0599	hypothetical protein	no_function_annotation	no_note_annotation	YP_539630.1	GI:91209644
613815	615920	2105	cstA	UTI89_C0600	carbon starvation protein A	phenotype; global regulatory functions	no_note_annotation	YP_539631.1	GI:91209645
616033	616230	197	ybdD	UTI89_C0601	hypothetical protein	no_function_annotation	no_note_annotation	YP_539632.1	GI:91209646
616240	617328	1088	ybdH	UTI89_C0602	hypothetical protein	no_function_annotation	no_note_annotation	YP_539633.1	GI:91209647
617448	618608	1160	ybdL	UTI89_C0603	aminotransferase	no_function_annotation	no_note_annotation	YP_539634.1	GI:91209648
618609	619238	629	ybdM	UTI89_C0604	hypothetical protein	no_function_annotation	no_note_annotation	YP_539635.1	GI:91209649
619211	620431	1220	ybdN	UTI89_C0605	hypothetical protein	no_function_annotation	no_note_annotation	YP_539636.1	GI:91209650
620578	621516	938	ybdO	UTI89_C0606	transcriptional regulator YbdO	transcriptional regulator	no_note_annotation	YP_539637.1	GI:91209651
621685	622431	746	dsbG	UTI89_C0607	disulfide isomerase/thiol-disulfide oxidase	"enzyme; central intermediary metabolism: pool, multipurpose conversions"""	Involved in disulfide bond formation	YP_539638.2	GI:162138474
622803	623366	563	ahpC	UTI89_C0608	alkyl hydroperoxide reductase	enzyme; protection responses: detoxification	"with AhpF catalyzes the conversion of alkyl hydroperoxides to their corresponding alcohols; AhpC reduced the hydroperoxide substrate"""	YP_539639.1	GI:91209653
623507	625102	1595	ahpF	UTI89_C0609	alkyl hydroperoxide reductase	enzyme; protection responses: detoxification	no_note_annotation	YP_539640.1	GI:91209654
625223	625684	461	uspG	UTI89_C0610	universal stress protein UspG	stress response	no_note_annotation	YP_539641.1	GI:91209655
625935	626318	383	no_gene_name_annotation	UTI89_C0611	hypothetical protein	no_function_annotation	no_note_annotation	YP_539642.1	GI:91209656
626007	626417	410	rnk	UTI89_C0612	nucleoside diphosphate kinase regulator	"regulator; central intermediary metabolism: nucleotide interconversions"""	"Regulates the synthesis of nucleoside triphosphates for nucleic acid synthesis, CTP for lipid synthesis, and GTP for protein elongation"""	YP_539643.1	GI:91209657
626647	627471	824	rna	UTI89_C0613	ribonuclease I	enzyme; degradation of RNA	no_note_annotation	YP_539644.1	GI:91209658
627567	629030	1463	citT	UTI89_C0614	citrate DASS carrier/transporter	membrane	no_note_annotation	YP_539645.1	GI:91209659
629081	629959	878	citG	UTI89_C0615	triphosphoribosyl-dephospho-CoA synthase	no_function_annotation	no_note_annotation	YP_539646.1	GI:91209660
629934	630485	551	citX	UTI89_C0616	2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-	no_function_annotation	no_note_annotation	YP_539647.1	GI:91209661
630453	631847	1394	no_gene_name_annotation	UTI89_C0617	hypothetical protein	no_function_annotation	no_note_annotation	YP_539648.1	GI:91209662
630489	632021	1532	citF	UTI89_C0618	citrate lyase subunit alpha	"enzyme; central intermediary metabolism: pool, multipurpose conversions"""	no_note_annotation	YP_539649.1	GI:91209663
632023	633069	1046	no_gene_name_annotation	UTI89_C0619	hypothetical protein	no_function_annotation	no_note_annotation	YP_539650.1	GI:91209664
632032	632955	923	citE	UTI89_C0620	citrate lyase subunit beta	no_function_annotation	no_note_annotation	YP_539651.1	GI:91209665
632937	633233	296	citD	UTI89_C0621	citrate lyase subunit gamma	"enzyme; central intermediary metabolism: pool, multipurpose conversions of intermediary metabolism"""	"acyl carrier protein; with CitE and CitF catalyzes the formation of oxaloacetate from citrate"""	YP_539652.1	GI:91209666
633248	634393	1145	citC	UTI89_C0622	citrate lyase synthetase	no_function_annotation	no_note_annotation	YP_539653.1	GI:91209667
634625	636343	1718	dpiB	UTI89_C0623	sensor kinase DpiB	regulator	no_note_annotation	YP_539654.1	GI:91209668
636312	636992	680	dpiA	UTI89_C0624	two-component response regulator DpiA	regulator; not classified	"regulates the expression of citAB in citrate fermentation"""	YP_539655.1	GI:91209669
637033	638418	1385	dcuC	UTI89_C0625	C4-dicarboxylate transporter DcuC	"transport; transport of small molecules: carbohydrates, organic acids, alcohols"""	"responsible for the transport of C4-dicarboxylates during anaerobic growth"""	YP_539656.1	GI:91209670
639005	639565	560	pagP	UTI89_C0626	palmitoyl transferase	"palmitate transfer from a phospholipid (sn-1 position) to lipid A or to a lipid A precursor"""	catalyzes the transfer of palmitate to lipid A	YP_539657.1	GI:91209671
639656	639949	293	cspE	UTI89_C0627	cold shock protein CspE	no_function_annotation	no_note_annotation	YP_539658.1	GI:91209672
640003	640386	383	crcB	UTI89_C0628	camphor resistance protein CrcB	no_function_annotation	no_note_annotation	YP_539659.1	GI:91209673
640476	641270	794	ybeM	UTI89_C0629	amidase	no_function_annotation	no_note_annotation	YP_539660.1	GI:91209674
641399	641602	203	tatE	UTI89_C0630	twin arginine translocase E	no_function_annotation	no_note_annotation	YP_539661.1	GI:91209675
641702	642667	965	lipA	UTI89_C0631	lipoyl synthase	no_function_annotation	no_note_annotation	YP_539662.1	GI:91209676
643487	644128	641	lipB	UTI89_C0632	lipoate-protein ligase B	"enzyme; biosynthesis of cofactors, carriers: lipoate"""	"lipoyl/octanoyltransferase; catalyzes the transfer of the lipoyl/octanoyl moiety of lipoyl/octanoyl-ACP onto lipoate-dependent enzymes like pyruvate dehydrogenase and the glycine cleavage system H protein"""	YP_539663.1	GI:91209677
644229	644492	263	ybeD	UTI89_C0633	hypothetical protein	no_function_annotation	no_note_annotation	YP_539664.1	GI:91209678
644602	645813	1211	dacA	UTI89_C0634	D-alanyl-D-alanine carboxypeptidase fraction A	"enzyme; cell envelope: murein sacculus, peptidoglycan"""	"penicillin-binding protein 5; removes C-terminal D-alanyl residues from sugar-peptide cell wall precursors"""	YP_539665.1	GI:91209679
645953	647041	1088	rlpA	UTI89_C0635	rare lipoprotein A	"membrane; macromolecule synthesis, modification: lipoprotein"""	no_note_annotation	YP_539666.1	GI:91209680
647052	648164	1112	mrdB	UTI89_C0636	cell wall shape-determining protein	phenotype; cell division	no_note_annotation	YP_539667.1	GI:91209681
648167	650068	1901	mrdA	UTI89_C0637	penicillin-binding protein 2	enzyme; cell division	no_note_annotation	YP_539668.1	GI:91209682
650099	650566	467	ybeA	UTI89_C0638	rRNA large subunit methyltransferase	no_function_annotation	no_note_annotation	YP_539669.1	GI:91209683
650570	650887	317	ybeB	UTI89_C0639	hypothetical protein	no_function_annotation	no_note_annotation	YP_539670.1	GI:91209684
650901	651191	290	no_gene_name_annotation	UTI89_C0640	hypothetical protein	no_function_annotation	no_note_annotation	YP_539671.1	GI:91209685
651147	651761	614	phpB	UTI89_C0641	alpha-ribazole-5'-phosphate phosphatase	"regulator; biosynthesis of cofactors, carriers: cobalamin"""	no_note_annotation	YP_539672.1	GI:91209686
651782	652486	704	nadD	UTI89_C0642	nicotinic acid mononucleotide	no_function_annotation	no_note_annotation	YP_539673.1	GI:91209687
652425	653456	1031	holA	UTI89_C0643	DNA polymerase III subunit delta	"enzyme; DNA - replication, repair, restriction/modification"""	"required for the assembly and function of the DNAX complex which is required for the assembly of the beta subunit onto primed DNA"""	YP_539674.1	GI:91209688
653456	654037	581	rlpB	UTI89_C0644	LPS-assembly lipoprotein RlpB	"macromolecule synthesis, modification: lipoprotein"""	"rare lipoprotein B; involved in the assembly of LPS in the outer membrane"""	YP_539675.1	GI:91209689
654052	656775	2723	leuS	UTI89_C0645	leucyl-tRNA synthetase	"enzyme; aminoacyl tRNA synthetases, tRNA modification"""	"leucine--tRNA ligase; LeuRS; class-I aminoacyl-tRNA synthetase; charges leucine by linking carboxyl group to alpha-phosphate of ATP and then transfers aminoacyl-adenylate to its tRNA; due to the large number of codons that tRNA(Leu) recognizes, the leucyl-tRNA synthetase does not recognize the anticodon loop of the tRNA, but instead recognition is dependent on a conserved discriminator base A37 and a long arm; an editing domain hydrolyzes misformed products; in Methanothermobacter thermautotrophicus this enzyme associates with prolyl-tRNA synthetase"""	YP_539676.1	GI:91209690
656869	657351	482	ybeL	UTI89_C0646	hypothetical protein	no_function_annotation	no_note_annotation	YP_539677.1	GI:91209691
657396	658331	935	rihA	UTI89_C0647	ribonucleoside hydrolase 1	no_function_annotation	no_note_annotation	YP_539678.2	GI:162138473
658449	659174	725	gltL	UTI89_C0648	ATP-binding protein of glutamate/aspartate	"transport; transport of small molecules: amino acids, amines"""	no_note_annotation	YP_539679.1	GI:91209693
659174	659848	674	gltK	UTI89_C0649	glutamate/aspartate transport system permease	"transport; transport of small molecules: amino acids, amines"""	no_note_annotation	YP_539680.1	GI:91209694
659848	660588	740	gltJ	UTI89_C0650	glutamate ABC transporter	"transport; transport of small molecules: amino acids, amines"""	no_note_annotation	YP_539681.1	GI:91209695
660758	661735	977	ybeJ	UTI89_C0651	glutamate and aspartate transporter subunit	transport	no_note_annotation	YP_539682.1	GI:91209696
661801	661923	122	no_gene_name_annotation	UTI89_C0652	hypothetical protein	no_function_annotation	no_note_annotation	YP_539683.1	GI:91209697
662120	663997	1877	no_gene_name_annotation	UTI89_C0653	hypothetical protein	no_function_annotation	no_note_annotation	YP_539684.1	GI:91209698
663966	664142	176	no_gene_name_annotation	UTI89_C0654	hypothetical protein	no_function_annotation	no_note_annotation	YP_539685.1	GI:91209699
664124	665665	1541	lnt	UTI89_C0655	apolipoprotein N-acyltransferase	enzyme; transport of small molecules: cations	"Transfers the fatty acyl group on membrane lipoproteins"""	YP_539686.1	GI:91209700
665690	666568	878	ybeX	UTI89_C0656	transport protein	transport; not classified	no_note_annotation	YP_539687.1	GI:91209701
666658	667125	467	ybeY	UTI89_C0657	metalloprotease	no_function_annotation	no_note_annotation	YP_539688.1	GI:91209702
667122	668201	1079	ybeZ	UTI89_C0658	ATP-binding protein in pho regulon	transport; not classified	no_note_annotation	YP_539689.1	GI:91209703
668315	669739	1424	no_gene_name_annotation	UTI89_C0659	(dimethylallyl)adenosine tRNA	no_function_annotation	no_note_annotation	YP_539690.1	GI:91209704
669885	671060	1175	ubiF	UTI89_C0660	"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol"	no_function_annotation	no_note_annotation	YP_539691.1	GI:91209705
671218	671289	71	glnX	UTI89_C0661	tRNA-Gln	no_function_annotation	no_note_annotation	no_protein_ID	no_GI_number
671330	671401	71	glnV	UTI89_C0662	tRNA-Gln	no_function_annotation	no_note_annotation	no_protein_ID	no_GI_number
671453	671526	73	metU	UTI89_C0663	tRNA-Met	no_function_annotation	no_note_annotation	no_protein_ID	no_GI_number
671545	671616	71	glnW	UTI89_C0664	tRNA-Gln	no_function_annotation	no_note_annotation	no_protein_ID	no_GI_number
671654	671725	71	glnU	UTI89_C0665	tRNA-Gln	no_function_annotation	no_note_annotation	no_protein_ID	no_GI_number
671752	671833	81	leuW	UTI89_C0666	tRNA-Leu	no_function_annotation	no_note_annotation	no_protein_ID	no_GI_number
671847	671920	73	metT	UTI89_C0667	tRNA-Met	no_function_annotation	no_note_annotation	no_protein_ID	no_GI_number
672301	674199	1898	asnB	UTI89_C0668	asparagine synthetase B	enzyme; Amino acid biosynthesis: asparagine	"functions in asparagine biosynthesis; converts glutamine, aspartate, ATP, and water to glutamate, asparagine, pyrophosphate and AMP"""	YP_539692.1	GI:91209706
674221	674973	752	nagD	UTI89_C0669	UMP phosphatase	"enzyme; central intermediary metabolism: amino sugars"""	no_note_annotation	YP_539693.1	GI:91209707
675021	676241	1220	nagC	UTI89_C0670	N-acetylglucosamine operon transcriptional	"regulator; central intermediary metabolism: amino sugars"""	no_note_annotation	YP_539694.1	GI:91209708
676250	677398	1148	nagA	UTI89_C0671	N-acetylglucosamine-6-phosphate deacetylase	"enzyme; central intermediary metabolism: amino sugars"""	"catalyzes the formation of glucosamine 6-phosphate from N-acetylglucosamine 6-phosphate"""	YP_539695.1	GI:91209709
677458	678258	800	nagB	UTI89_C0672	glucosamine-6-phosphate deaminase	no_function_annotation	no_note_annotation	YP_539696.1	GI:91209710
678307	678441	134	no_gene_name_annotation	UTI89_C0673	hypothetical protein	no_function_annotation	no_note_annotation	YP_539697.1	GI:91209711
678591	680537	1946	nagE	UTI89_C0674	PTS system N-acetyl glucosamine specific	"enzyme; transport of small molecules: amino acids, amines"""	"phosphoenolpyruvate-dependent sugar phosphotransferase system; catalyzes the phosphorylation of incoming sugar substrates concomitant with their translocation across the cell membrane; IIB is phosphorylated by IIA and then transfers the phosphoryl group to the sugar; IIC forms the translocation channel"""	YP_539698.1	GI:91209712
680507	680659	152	no_gene_name_annotation	UTI89_C0675	hypothetical protein	no_function_annotation	no_note_annotation	YP_539699.1	GI:91209713
680626	681906	1280	no_gene_name_annotation	UTI89_C0676	hypothetical protein	no_function_annotation	no_note_annotation	YP_539700.1	GI:91209714
681920	682390	470	no_gene_name_annotation	UTI89_C0677	hypothetical protein	no_function_annotation	no_note_annotation	YP_539701.1	GI:91209715
682387	683556	1169	no_gene_name_annotation	UTI89_C0678	hypothetical protein	no_function_annotation	no_note_annotation	YP_539702.1	GI:91209716
684402	685289	887	no_gene_name_annotation	UTI89_C0679	dihydrodipicolinate synthase	enzyme; lysine biosynthesis I	no_note_annotation	YP_539703.1	GI:91209717
685293	686450	1157	no_gene_name_annotation	UTI89_C0680	alcohol dehydrogenase	no_function_annotation	no_note_annotation	YP_539704.1	GI:91209718
686725	687855	1130	no_gene_name_annotation	UTI89_C0681	hypothetical protein	no_function_annotation	no_note_annotation	YP_539705.1	GI:91209719
687848	688834	986	pdxA	UTI89_C0682	4-hydroxythreonine-4-phosphate dehydrogenase	no_function_annotation	no_note_annotation	YP_539706.1	GI:91209720
688836	689597	761	no_gene_name_annotation	UTI89_C0683	transcriptional regulator	no_function_annotation	no_note_annotation	YP_539707.1	GI:91209721
689817	691481	1664	glnS	UTI89_C0684	glutaminyl-tRNA synthetase	"enzyme; aminoacyl tRNA synthetases, tRNA modification"""	"catalyzes a two-step reaction, first charging a glutamine molecule by linking its carboxyl group to the alpha-phosphate of ATP, followed by transfer of the aminoacyl-adenylate to its tRNA"""	YP_539708.1	GI:91209722
691930	693336	1406	ybfM	UTI89_C0685	hypothetical protein	no_function_annotation	no_note_annotation	YP_539709.1	GI:91209723
693386	693712	326	ybfN	UTI89_C0686	lipoprotein YbfN	no_function_annotation	no_note_annotation	YP_539710.1	GI:91209724
693796	694242	446	fur	UTI89_C0687	ferric uptake regulator	regulator; global regulatory functions	"negatively regulates a number of operons that encode enzymes involved in iron transport; activated by manganese; forms a homodimer"""	YP_539711.1	GI:91209725
694287	694541	254	ybfJ	UTI89_C0688	hypothetical protein	no_function_annotation	no_note_annotation	YP_539712.1	GI:91209726
694531	695178	647	fldA	UTI89_C0689	flavodoxin FldA	"enzyme; energy metabolism, carbon: electron transport"""	"An electron-transfer protein; flavodoxin binds one FMN molecule, which serves as a redox-active prosthetic group"""	YP_539713.1	GI:91209727
695201	695563	362	ybfE	UTI89_C0690	LexA regulated protein	no_function_annotation	no_note_annotation	YP_539714.1	GI:91209728
695634	696398	764	ybfF	UTI89_C0691	hypothetical protein	no_function_annotation	no_note_annotation	YP_539715.1	GI:91209729
696583	697128	545	seqA	UTI89_C0692	replication initiation regulator SeqA	"regulator; DNA - replication, repair, restriction/modification"""	"negative modulator of the initiation of chromosome replication"""	YP_539716.2	GI:162138472
697103	698794	1691	pgm	UTI89_C0693	phosphoglucomutase	"enzyme; degradation of small molecules: carbon compounds"""	"catalyzes the interconversion of alpha-D-glucose 1-phosphate to alpha-D-glucose 6-phosphate"""	YP_539717.1	GI:91209731
698851	700170	1319	potE	UTI89_C0694	putrescine transporter	"transport; transport of small molecules: Amino acids, amines"""	"catalyzes the uptake of putrescine via a proton symport mechanism, as well as the efflux of putrescine by a putrescine/ornithine antiport system"""	YP_539718.1	GI:91209732
700167	702374	2207	speF	UTI89_C0695	ornithine decarboxylase	"enzyme; central intermediary metabolism: polyamine biosynthesis"""	no_note_annotation	YP_539719.1	GI:91209733
702379	702531	152	no_gene_name_annotation	UTI89_C0696	hypothetical protein	no_function_annotation	no_note_annotation	YP_539720.1	GI:91209734
702898	703032	134	no_gene_name_annotation	UTI89_C0697	hypothetical protein	no_function_annotation	no_note_annotation	YP_539721.1	GI:91209735
703054	703731	677	kdpE	UTI89_C0698	DNA-binding transcriptional activator KdpE	regulator; global regulatory functions	"response regulator in two-component regulatory system with KdpD; regulates the kdp operon involved in potassium transport"""	YP_539722.1	GI:91209736
703728	706415	2687	kdpD	UTI89_C0699	sensor protein KdpD	enzyme; global regulatory functions	"sensory histidine kinase in two-component regulatory system with KdpE; signal sensing protein"""	YP_539723.1	GI:91209737
